Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6739583333333333,0.09041363890441588,0.1594381468703795,0.040559099637928885,0.04432249894470241,0.10431755188620176,31.701139721401432,0.01881417620483361,0.01881417620483361,24,0 days 00:00:20.684511
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6739583333333333,0.09041363890441588,0.1594381468703795,0.040559099637928885,0.04432249894470241,0.10431755188620176,31.701139721401432,0.01881417620483361,0.01881417620483361,24,0 days 00:00:20.594266
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.820195
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6739583333333333,0.09041363890441588,0.1594381468703795,0.040559099637928885,0.04432249894470241,0.10431755188620176,31.701139721401432,0.01881417620483361,0.01881417620483361,24,0 days 00:00:20.824983
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6739583333333333,0.09041363890441588,0.1594381468703795,0.040559099637928885,0.04432249894470241,0.10431755188620176,31.701139721401432,0.01881417620483361,0.01881417620483361,24,0 days 00:00:20.770844
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.48377835199540625,0.23546674119619898,0.3167590938998026,0.043216665973043834,0.07091599831152386,0.22246697213928088,80.03376952300549,0.05297754502497604,0.05297754502497604,41,0 days 00:00:07.807358
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6739583333333333,0.09041363890441588,0.1594381468703795,0.040559099637928885,0.04432249894470241,0.10431755188620176,31.701139721401432,0.01881417620483361,0.01881417620483361,24,0 days 00:00:21.571986
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6537190082644628,0.11053661263275573,0.18909873296677024,0.04033317677275133,0.05107640354579992,0.12247761065752616,37.86407766990291,0.023029933489831227,0.023029933489831227,26,0 days 00:00:12.478166
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.49936224489795916,0.21883733929569593,0.30431403031480764,0.042568624070297684,0.0747150696496412,0.2153676023249245,76.36133389615871,0.04842584486280819,0.04842584486280819,39,0 days 00:00:06.614103
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.6484502446982056,0.11109558412520962,0.18969219756621333,0.04038073948120976,0.05107640354579992,0.12211343400588642,37.99071338117349,0.023117198052846795,0.023117198052846795,26,0 days 00:00:12.328267
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.6537190082644628,0.11053661263275573,0.18909873296677024,0.04033317677275133,0.05107640354579992,0.12247761065752616,37.86407766990291,0.023029933489831227,0.023029933489831227,26,0 days 00:00:12.341987
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.49936224489795916,0.21883733929569593,0.30431403031480764,0.042568624070297684,0.0747150696496412,0.2153676023249245,76.36133389615871,0.04842584486280819,0.04842584486280819,39,0 days 00:00:06.697796
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.6484502446982056,0.11109558412520962,0.18969219756621333,0.04038073948120976,0.05107640354579992,0.12211343400588642,37.99071338117349,0.023117198052846795,0.023117198052846795,26,0 days 00:00:12.344348
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.6537190082644628,0.11053661263275573,0.18909873296677024,0.04033317677275133,0.05107640354579992,0.12247761065752616,37.86407766990291,0.023029933489831227,0.023029933489831227,26,0 days 00:00:12.332778
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.49936224489795916,0.21883733929569593,0.30431403031480764,0.042568624070297684,0.0747150696496412,0.2153676023249245,76.36133389615871,0.04842584486280819,0.04842584486280819,39,0 days 00:00:06.650801
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.6484502446982056,0.11109558412520962,0.18969219756621333,0.04038073948120976,0.05107640354579992,0.12211343400588642,37.99071338117349,0.023117198052846795,0.023117198052846795,26,0 days 00:00:12.404933
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 10, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.6537530266343826,0.11319172722191169,0.19297200714711138,0.04027966872573559,0.052764879696074296,0.12488703932275895,38.32840861122836,0.023212709113090323,0.023212709113090323,27,0 days 00:00:15.251673
