Params,Micro Precision,Micro Recall,Micro F1,Hamming,Accuracy,Jaccard,Coverage,TR,TR Macro,TL,Runtime
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:22.192322
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:21.803034
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.081963
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 10, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:21.712630
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.368818
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.541548
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:27.141504
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.349756
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.342421
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.509058
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.276311
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.546719
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 15, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.969061
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.986184
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.351136
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:27.092588
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.949100
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.420885
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:27.571016
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn+man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:26.750692
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'tfn'}",0.5638297872340425,0.14812744550027948,0.23461708720672864,0.04111796146231547,0.06205149852258337,0.16349162339107265,66.14605318699873,0.018495320596702263,0.018495320596702263,10,0 days 00:00:07.336744
"{'nr_splits': 2, 'max_leaf_size': 5, 'beam_size': 20, 'kmeans_max_iter': 50, 'negative_sampling_scheme': 'man'}",0.789272030651341,0.02878703186137507,0.05554806525549413,0.04164709659391554,0.008020261713803293,0.026464170063790152,9.07555930772478,0.0034651856223690295,0.0034651856223690295,3,0 days 00:00:27.222069
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn+man'}",0.7428571428571429,0.03996646171045277,0.0758520090173717,0.04143306440585259,0.013929928239763613,0.039585056728366146,13.634444913465597,0.004852533842353855,0.004852533842353855,8,0 days 00:00:16.211114
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'tfn'}",0.709043250327654,0.07560089435438792,0.13663341330976134,0.04064827971628844,0.030392570704938792,0.08032583102815935,26.97340650063318,0.009750412344712578,0.009750412344712578,14,0 days 00:00:07.204712
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 20, 'negative_sampling_scheme': 'man'}",0.7428571428571429,0.03996646171045277,0.0758520090173717,0.04143306440585259,0.013929928239763613,0.039585056728366146,13.634444913465597,0.004852533842353855,0.004852533842353855,8,0 days 00:00:16.067263
"{'nr_splits': 2, 'max_leaf_size': 10, 'beam_size': 5, 'kmeans_max_iter': 30, 'negative_sampling_scheme': 'tfn+man'}",0.7428571428571429,0.03996646171045277,0.0758520090173717,0.04143306440585259,0.013929928239763613,0.039585056728366146,13.634444913465597,0.004852533842353855,0.004852533842353855,8,0 days 00:00:17.239046
